iter	Logloss
1509	0.07768284419
1510	0.07764432548
1511	0.07760635301
1512	0.07747323707
1513	0.07741174238
1514	0.07735464893
1515	0.07729207732
1516	0.07725532233
1517	0.07718023102
1518	0.07715562959
1519	0.07706446671
1520	0.07699874767
1521	0.0769779078
1522	0.07691955854
1523	0.07684482118
1524	0.07682641035
1525	0.07675129663
1526	0.07671661376
1527	0.07664170506
1528	0.07647638133
1529	0.07641747668
1530	0.07637759868
1531	0.07634671503
1532	0.07631915082
1533	0.07623028332
1534	0.07619550687
1535	0.07616455799
1536	0.07607129755
1537	0.07601306305
1538	0.07598395276
1539	0.07590672805
1540	0.0758635347
1541	0.07579142545
1542	0.07573778129
1543	0.07567101214
1544	0.07562374368
1545	0.07555532724
1546	0.07540223564
1547	0.07528443285
1548	0.0752150156
1549	0.07517401704
1550	0.07510884943
1551	0.07507802065
1552	0.07496641519
1553	0.0748989633
1554	0.07486445195
1555	0.07481840716
1556	0.07478498416
1557	0.07472513417
1558	0.07466367135
1559	0.07457815332
1560	0.07445447041
1561	0.07438425199
1562	0.07432326906
1563	0.07425212707
1564	0.07421844849
1565	0.07416243338
1566	0.07411343202
1567	0.07407106769
1568	0.07401193465
1569	0.07383074459
1570	0.07379837798
1571	0.07375352469
1572	0.07368724703
1573	0.07366735753
1574	0.07364142962
1575	0.07355177961
1576	0.07348656961
1577	0.07344940273
1578	0.07324374448
1579	0.0730602495
1580	0.07301811496
1581	0.07298210507
1582	0.07291083388
1583	0.07289140106
1584	0.07280958409
1585	0.07277444928
1586	0.07271069857
1587	0.0726740033
1588	0.07264044597
1589	0.07260653038
1590	0.07253867735
1591	0.0724779632
1592	0.07242420601
1593	0.07235798345
1594	0.07232095265
1595	0.07228705307
1596	0.07220299852
1597	0.07215920455
1598	0.07211657762
1599	0.07203132334
1600	0.07199879092
1601	0.07192415491
1602	0.07186102233
1603	0.07179914188
1604	0.07171048271
1605	0.07161752035
1606	0.07155633152
1607	0.07141534379
1608	0.07131653111
1609	0.07117413246
1610	0.07096903232
1611	0.07085272972
1612	0.07065032446
1613	0.07061725319
1614	0.07058430161
1615	0.07051842993
1616	0.0704335074
1617	0.07040023571
1618	0.0700983187
1619	0.07005854101
1620	0.07003000474
1621	0.06996794262
1622	0.06994120936
1623	0.06988286445
1624	0.06969049339
1625	0.06960963639
1626	0.06954652407
1627	0.06946631184
1628	0.06904714516
1629	0.06901513485
1630	0.06896808987
1631	0.06892053939
1632	0.06885594715
1633	0.0688262284
1634	0.06879826792
1635	0.06876761438
1636	0.06873813022
1637	0.06863873579
1638	0.06838938893
1639	0.068345622
1640	0.06827283579
1641	0.06816392267
1642	0.06811975553
1643	0.06808335035
1644	0.06803542954
1645	0.0680061
1646	0.06794691767
1647	0.06791289191
1648	0.06777301466
1649	0.0677245106
1650	0.06757347885
1651	0.06754105959
1652	0.06747234714
1653	0.06741763301
1654	0.06735691348
1655	0.0672782167
1656	0.06723267695
1657	0.06704486167
1658	0.06690596969
1659	0.06683091704
1660	0.06681024325
1661	0.0667539821
1662	0.06670692023
1663	0.06664474205
1664	0.06659689018
1665	0.06655359034
1666	0.06639560397
1667	0.06633020422
1668	0.06625744479
1669	0.06610643235
1670	0.06607581734
1671	0.06603239188
1672	0.06590759682
1673	0.06586026911
1674	0.0658181862
1675	0.06573133273
1676	0.06567157024
1677	0.0656109747
1678	0.06555570914
1679	0.0655051984
1680	0.0654793325
1681	0.06544326823
1682	0.06538843855
1683	0.06532275688
1684	0.06525956518
1685	0.06521313168
1686	0.06508869889
1687	0.06506137872
1688	0.06498335085
1689	0.06484738827
1690	0.06466049665
1691	0.06461812057
1692	0.06456386791
1693	0.06451292743
1694	0.06446509215
1695	0.06444748103
1696	0.06442238585
1697	0.0643494997
1698	0.06429933106
1699	0.06427015284
1700	0.06421484697
1701	0.06417829337
1702	0.06414114261
1703	0.06409894637
1704	0.06404166986
1705	0.06400365275
1706	0.06394908215
1707	0.06386789164
1708	0.06383871484
1709	0.06378302452
1710	0.06372158097
1711	0.06365631081
1712	0.06360513233
1713	0.06354545063
1714	0.06343340696
1715	0.06323603439
1716	0.0631765353
1717	0.06313007049
1718	0.06308832188
1719	0.06306468036
1720	0.06303228561
1721	0.0629915021
1722	0.06295016905
1723	0.06288289206
1724	0.06283344142
1725	0.06280970921
1726	0.06260437798
1727	0.06245320383
1728	0.06243102174
1729	0.0623732497
1730	0.06233839203
1731	0.06227284052
1732	0.06222622948
1733	0.06218699442
1734	0.06214530143
1735	0.06188656308
1736	0.06173549742
1737	0.06168928913
1738	0.06164521628
1739	0.06160185945
1740	0.06155880545
1741	0.06153873186
1742	0.06149603505
1743	0.06145294691
1744	0.06140945385
1745	0.0613701546
1746	0.06135321839
1747	0.06127136151
1748	0.06125396987
1749	0.06093300668
1750	0.06085271871
1751	0.06078901824
1752	0.06074234849
1753	0.06071751711
1754	0.06067582448
1755	0.06064716798
1756	0.06060536844
1757	0.06053880887
1758	0.0605185758
1759	0.06048848646
1760	0.06042879691
1761	0.06037137078
1762	0.06031095826
1763	0.06018057323
1764	0.06009945305
1765	0.06004589287
1766	0.06002092277
1767	0.06000066765
1768	0.05993370798
1769	0.05986633344
1770	0.05979688142
1771	0.05974261707
1772	0.0597192781
1773	0.05968415515
1774	0.05956656983
1775	0.05952525627
1776	0.05950570612
1777	0.05945503343
1778	0.05938535554
1779	0.0593379849
1780	0.05929516659
1781	0.05927659962
1782	0.05922223725
1783	0.05917414074
1784	0.05912608587
1785	0.05908688038
1786	0.05906937325
1787	0.05901300394
1788	0.0589763651
1789	0.05892194755
1790	0.05886237678
1791	0.0587922078
1792	0.05875582001
1793	0.0587153948
1794	0.05868407445
1795	0.0585959969
1796	0.05852464214
1797	0.05849416511
1798	0.05844794523
1799	0.05840757583
1800	0.05838841177
1801	0.05836052575
1802	0.05833103375
1803	0.05828851906
1804	0.05823090459
1805	0.05817637263
1806	0.05797689722
1807	0.05793295418
1808	0.0578363551
1809	0.0578052288
1810	0.05776073657
1811	0.05772224286
1812	0.05770408024
1813	0.05766406044
1814	0.05763272958
1815	0.05759174604
1816	0.05755271469
1817	0.05751410369
1818	0.05747589771
1819	0.05744672452
1820	0.05737260621
1821	0.05733423678
1822	0.05727077875
1823	0.05722604044
1824	0.05718800508
1825	0.05717276799
1826	0.05711130221
1827	0.057074661
1828	0.05705291503
1829	0.0570024458
1830	0.05694875315
1831	0.05691403877
1832	0.05687322536
1833	0.0568316021
1834	0.0567934942
1835	0.05676275136
1836	0.05672693486
1837	0.05669451171
1838	0.0566375126
1839	0.05658703219
1840	0.05654016606
1841	0.05649298415
1842	0.05645168989
1843	0.05635752913
1844	0.05632040996
1845	0.05622940451
1846	0.05614735378
1847	0.05608000117
1848	0.05601749657
1849	0.05596328327
1850	0.05591495828
1851	0.05589940898
1852	0.05585988813
1853	0.05562166551
1854	0.05554761011
1855	0.05551182456
1856	0.05544313924
1857	0.05538491805
1858	0.05530719879
1859	0.05527364584
1860	0.05523365604
1861	0.05519814486
1862	0.05512942418
1863	0.05504228334
1864	0.0550147908
1865	0.05498120565
1866	0.05491641446
1867	0.05468940331
1868	0.05461146166
1869	0.05457695468
1870	0.05449755512
1871	0.05445096121
1872	0.05430287526
1873	0.05427826767
1874	0.05422383318
1875	0.05413023443
1876	0.05410202186
1877	0.05408058635
1878	0.05404783416
1879	0.0540115675
1880	0.05396259777
1881	0.0539497477
1882	0.05392175986
1883	0.05387905252
1884	0.05384945437
1885	0.05383572779
1886	0.05376970636
1887	0.05367321837
1888	0.05363817321
1889	0.05360956589
1890	0.05358151224
1891	0.05354974582
1892	0.05352401491
1893	0.05329423812
1894	0.05326265282
1895	0.05321278741
1896	0.05317931089
1897	0.05315691379
1898	0.05313869181
1899	0.0530963626
1900	0.05306232253
1901	0.05301947054
1902	0.05297221383
1903	0.05294146264
1904	0.05285550428
1905	0.05281478348
1906	0.05279773514
1907	0.0525955678
1908	0.05258300774
1909	0.05256125807
1910	0.05253090872
1911	0.052515237
1912	0.05248545081
1913	0.05244993948
1914	0.05238048503
1915	0.05230096304
1916	0.05224635005
1917	0.05221130225
1918	0.05213574109
1919	0.05210392396
1920	0.05208713672
1921	0.05204453909
1922	0.05201512128
1923	0.05199977525
1924	0.05194904215
1925	0.05185441384
1926	0.05182191845
1927	0.05178703194
1928	0.0517630254
1929	0.05173020523
1930	0.05167530077
1931	0.05163779159
1932	0.05162498684
1933	0.05158544281
1934	0.05154421269
1935	0.05150670642
1936	0.05146803382
1937	0.05139821693
1938	0.05136869307
1939	0.05133586521
1940	0.05132226113
1941	0.05125866368
1942	0.05121388066
1943	0.05113132607
1944	0.05108174211
1945	0.05106600292
1946	0.05102397795
1947	0.05099689381
1948	0.05096913302
1949	0.05090793782
1950	0.05086221923
1951	0.05082578129
1952	0.05077556048
1953	0.05074704051
1954	0.05071113317
1955	0.050676385
1956	0.05055822677
1957	0.05051108062
1958	0.05048369447
1959	0.05033841013
1960	0.05031098574
1961	0.05028193954
1962	0.0502609396
1963	0.0502187438
1964	0.05013329011
1965	0.05012135967
1966	0.05008526197
1967	0.05007095877
1968	0.05003986651
1969	0.04996246938
1970	0.04993468469
1971	0.04989386112
1972	0.04986313732
1973	0.04984801624
1974	0.04978041903
1975	0.04975067199
1976	0.04971145066
1977	0.04966028308
1978	0.04963254359
1979	0.04957051247
1980	0.04954868713
1981	0.04948023139
1982	0.04945020446
1983	0.0493749838
1984	0.04933967975
1985	0.04931541222
1986	0.04928066115
1987	0.04924148947
1988	0.04920372135
1989	0.04918665096
1990	0.04915610054
1991	0.04912801162
1992	0.04909533679
1993	0.04905773275
1994	0.04900084477
1995	0.04897577471
1996	0.04895025881
1997	0.04891996517
1998	0.04890589177
1999	0.04888242952
2000	0.04876336548
2001	0.04870074411
2002	0.04866214802
2003	0.04863235148
2004	0.04861607004
2005	0.04856872931
2006	0.04852965257
2007	0.04850595273
2008	0.04845589218
2009	0.04842755463
2010	0.0483573756
2011	0.04822884078
2012	0.04815784163
2013	0.04809385437
2014	0.04802133763
2015	0.04798249881
2016	0.04796539927
2017	0.04791858197
2018	0.04785590048
2019	0.04781226648
2020	0.0477826783
2021	0.04775232535
2022	0.04771306146
2023	0.04769505657
2024	0.04766182329
2025	0.04763238485
2026	0.04758300674
2027	0.04752289653
2028	0.04741793095
2029	0.04739620374
2030	0.04732961976
2031	0.04726872541
2032	0.04724050497
2033	0.04718457879
2034	0.04714835371
2035	0.04712127011
2036	0.04708567158
2037	0.04699704933
2038	0.04694720633
2039	0.04690900797
2040	0.04687242813
2041	0.04684712847
2042	0.04683331976
2043	0.04677996654
2044	0.04674609952
2045	0.04669387843
2046	0.04665271618
2047	0.04660243423
2048	0.04654624059
2049	0.04651817489
2050	0.04649307869
2051	0.04646718537
2052	0.04640715511
2053	0.04637361906
2054	0.04634965298
2055	0.04632679281
2056	0.04626668035
2057	0.04623669505
2058	0.0461889677
2059	0.04616493665
2060	0.04614240642
2061	0.04612124761
2062	0.04607077831
2063	0.04605220383
2064	0.04604098369
2065	0.04599334046
2066	0.04595440921
2067	0.04591226125
2068	0.04588374545
2069	0.04585141353
2070	0.0458254989
2071	0.04577816473
2072	0.04572835745
2073	0.04570178017
2074	0.04567664753
2075	0.04564946065
2076	0.04549607847
2077	0.04546798219
2078	0.04543637843
2079	0.04535883169
2080	0.04533264041
2081	0.04531258069
2082	0.04526637655
2083	0.04524087637
2084	0.04522139903
2085	0.04519521358
2086	0.04517565934
2087	0.04515745351
2088	0.04512792018
2089	0.04507928298
2090	0.04501283628
2091	0.04498045157
2092	0.04492034123
2093	0.04489632582
2094	0.04485149321
2095	0.04481153794
2096	0.04476372284
2097	0.04472074323
2098	0.04469370149
2099	0.04467086298
2100	0.04462645604
2101	0.04460194339
2102	0.04454605697
2103	0.04453495543
2104	0.04449304808
2105	0.04444934056
2106	0.04443669476
2107	0.044414104
2108	0.04436911959
2109	0.04426343751
2110	0.04415185975
2111	0.04409106169
2112	0.04403796042
2113	0.04397653736
2114	0.04393056916
2115	0.04388732371
2116	0.04385114371
2117	0.04383841029
2118	0.04381351354
2119	0.04377696552
2120	0.04375310669
2121	0.04374036515
2122	0.04362184072
2123	0.04359011465
2124	0.04356433085
2125	0.04351348148
2126	0.04348327756
2127	0.04339468116
2128	0.04336348708
2129	0.04333894911
2130	0.04331373276
2131	0.04326591323
2132	0.04325485156
2133	0.04323159961
2134	0.04319066735
2135	0.04313831703
2136	0.04308120277
2137	0.04303313025
2138	0.04296058103
2139	0.04291593254
2140	0.04288131489
2141	0.04277310112
2142	0.04264387538
2143	0.04261581291
2144	0.04257698752
2145	0.04255192301
2146	0.04251870515
2147	0.04244879794
2148	0.04241771401
2149	0.04236855349
2150	0.04234676705
2151	0.04232699786
2152	0.04224646599
2153	0.04222115781
2154	0.04219848274
2155	0.04216488695
2156	0.04214359026
2157	0.04203514327
2158	0.041956292
2159	0.04185855353
2160	0.04183587872
2161	0.04181585446
2162	0.04177507832
2163	0.04174361457
2164	0.04172814885
2165	0.04169683319
2166	0.04164971058
2167	0.04161135354
2168	0.04157538805
2169	0.04154534975
2170	0.0415034061
2171	0.04145033232
2172	0.04138232788
2173	0.04133819869
2174	0.04130030217
2175	0.04125214512
2176	0.04122990025
2177	0.04120296784
2178	0.04118453029
2179	0.04109752615
2180	0.04105254204
2181	0.04101506005
2182	0.04099066087
2183	0.04096653488
2184	0.04094860815
2185	0.04093295813
2186	0.04089829415
2187	0.04087588054
2188	0.04084551942
2189	0.0408107354
2190	0.04078228127
2191	0.04075464093
2192	0.04073218671
2193	0.04063316332
2194	0.04059321647
2195	0.04057793807
2196	0.04054058774
2197	0.04050545714
2198	0.04047436869
2199	0.040463672
2200	0.0404255645
2201	0.04038614832
2202	0.04036031161
2203	0.04025811264
2204	0.04023766256
2205	0.0402000808
2206	0.04014949058
2207	0.04011533706
2208	0.04008210209
2209	0.04005594714
2210	0.03997216163
2211	0.03993971516
2212	0.03989458
2213	0.03987230885
2214	0.03981274324
2215	0.03978293061
2216	0.03976800175
2217	0.03974762948
2218	0.03967825891
2219	0.03965821928
2220	0.03964537137
2221	0.03962513506
2222	0.03960289597
2223	0.03957175106
2224	0.03953828616
2225	0.03950495999
2226	0.03947566498
2227	0.0394536844
2228	0.03937207916
2229	0.03935060757
2230	0.03931490532
2231	0.0392554972
2232	0.03920378855
2233	0.03904818122
2234	0.03902124572
2235	0.03898922802
2236	0.03896218858
2237	0.03892890667
2238	0.03886390284
2239	0.03883479062
2240	0.03878456381
2241	0.03873051061
2242	0.03870361331
2243	0.03867109942
2244	0.03864788805
2245	0.03862073117
2246	0.03853079281
2247	0.03850349923
2248	0.03845128807
2249	0.03841602438
2250	0.03837742849
2251	0.03835123817
2252	0.03834020178
2253	0.03824501137
2254	0.03822741285
2255	0.03820147934
2256	0.03817707752
2257	0.03815524083
2258	0.03812963055
2259	0.03809344558
2260	0.0380728508
2261	0.03803881028
2262	0.03802346369
2263	0.03799936245
2264	0.03794986357
2265	0.03793364777
2266	0.0378555733
2267	0.03778694523
2268	0.03775946633
2269	0.03765172973
2270	0.03763010487
2271	0.03756559627
2272	0.03754925364
2273	0.0375103309
2274	0.03749279035
2275	0.0374697122
2276	0.03745113937
2277	0.03742609591
2278	0.03737991908
2279	0.03736511604
2280	0.03734575886
2281	0.03732860596
2282	0.03729547291
2283	0.03727242851
2284	0.03725029054
2285	0.03721668416
2286	0.03719789909
2287	0.0371688756
2288	0.03711819771
2289	0.03710664003
2290	0.03707665392
2291	0.03698703219
2292	0.03691103378
2293	0.03687728173
2294	0.03685067834
2295	0.0368211937
2296	0.03679585894
2297	0.03677509299
2298	0.03674723136
2299	0.03668976911
2300	0.03667463267
2301	0.03665698872
2302	0.0366019263
2303	0.03657173375
2304	0.03653632498
2305	0.03650556257
2306	0.03646579317
2307	0.03639030587
2308	0.03635858472
2309	0.03623609363
2310	0.03621211854
2311	0.03618591923
2312	0.03614518122
2313	0.03612063979
2314	0.03610080577
2315	0.03608075656
2316	0.03607214523
2317	0.03604721244
2318	0.03602238419
2319	0.03600488069
2320	0.03599440232
2321	0.03597753093
2322	0.03595962838
2323	0.03594932075
2324	0.03592751656
2325	0.03590986296
2326	0.03588656689
2327	0.03587790529
2328	0.03584591333
2329	0.03582059906
2330	0.03579284172
2331	0.03572968205
2332	0.03567485081
2333	0.03565771907
2334	0.03560216745
2335	0.03555669422
2336	0.03553283376
2337	0.03549179986
2338	0.03542431094
2339	0.03538993705
2340	0.03537665964
2341	0.03535938738
2342	0.03533009642
2343	0.03531328504
2344	0.03529753392
2345	0.0352697078
2346	0.03523775531
2347	0.03522332963
2348	0.03518819493
2349	0.03506769805
2350	0.03505313862
2351	0.0350339828
2352	0.03502371998
2353	0.03500920785
2354	0.03497859605
2355	0.03495499598
2356	0.03492008611
2357	0.0348340091
2358	0.03482033149
2359	0.0347795427
2360	0.03475705737
2361	0.03467037166
2362	0.0346531224
2363	0.03461869043
2364	0.03460583599
2365	0.0345768873
2366	0.03455856725
2367	0.03448251859
2368	0.03444024142
2369	0.03441559894
2370	0.03438684311
2371	0.03435960709
2372	0.03432563506
2373	0.03429397028
2374	0.03422645038
2375	0.03413671477
2376	0.03393759377
2377	0.0339252799
2378	0.03390181559
2379	0.03387114028
2380	0.03385056758
2381	0.03383402509
2382	0.03382138515
2383	0.03381056776
2384	0.03377903278
2385	0.03376724824
2386	0.03374078587
2387	0.03368841051
2388	0.03366214931
2389	0.03364313758
2390	0.03363188563
2391	0.03359712153
2392	0.03358757449
2393	0.03354184439
2394	0.03350937041
2395	0.03348525423
2396	0.03345086126
2397	0.03343524979
2398	0.0333951662
2399	0.03328017372
2400	0.03321936972
2401	0.03320301549
2402	0.03317698853
2403	0.03315327106
2404	0.03313625245
2405	0.03311572836
2406	0.03307208806
2407	0.03304263646
2408	0.03302335472
2409	0.03299558614
2410	0.03298467326
2411	0.03296813923
2412	0.0329537785
2413	0.03292210784
2414	0.03286072575
2415	0.03282440251
2416	0.03279458281
2417	0.0327510035
2418	0.0327284401
2419	0.03270200132
2420	0.03267790875
2421	0.03263739672
2422	0.03261304824
2423	0.03254687746
2424	0.03252650729
2425	0.03249484559
2426	0.03247560913
2427	0.03245565867
2428	0.03241780807
2429	0.03239511535
2430	0.0323714647
2431	0.03234921899
2432	0.03231093751
2433	0.03228463593
2434	0.03223943427
2435	0.03222193804
2436	0.03220818724
2437	0.03218423288
2438	0.03217427737
2439	0.03216171345
2440	0.03214399569
2441	0.03208130688
2442	0.0320471157
2443	0.03201613341
2444	0.03199408748
2445	0.0319694148
2446	0.03195399001
2447	0.03193432347
2448	0.03192061653
2449	0.03190224822
2450	0.03187136543
2451	0.03185185894
2452	0.03183764978
2453	0.03180633272
2454	0.03178481569
2455	0.03176345032
2456	0.03170346579
2457	0.03167155104
2458	0.03165313845
2459	0.03163065683
2460	0.03161461339
2461	0.03159717233
2462	0.03157922844
2463	0.03155130233
2464	0.0315384227
2465	0.03151238589
2466	0.03149369304
2467	0.031476983
2468	0.03145649023
2469	0.03140977422
2470	0.03136342617
2471	0.03133649007
2472	0.03131588476
2473	0.03130050312
2474	0.03126576781
2475	0.03123294234
2476	0.03121687554
2477	0.03119698817
2478	0.03116291466
2479	0.03110626441
2480	0.03109162697
2481	0.03108339486
2482	0.03106932625
2483	0.03099964349
2484	0.03098013685
2485	0.0309381909
2486	0.03092833707
2487	0.0309091173
2488	0.03087728857
2489	0.03085856575
2490	0.03083392755
2491	0.03080749261
2492	0.03078902726
2493	0.03077473111
2494	0.03071462325
2495	0.03068760583
2496	0.03067184979
2497	0.03065536301
2498	0.03061615963
2499	0.03059933439
